,molecule_chembl_id,IC50,units,smiles,pIC50
569,CHEMBL3680525,7.7,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4cccc(OCCN5CCOCC5)c4)c3)ncnc12,8.113509274827518
570,CHEMBL3237169,7.7,nM,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1Cl,8.113509274827518
571,CHEMBL3685296,7.8,nM,CN(C)CCOc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)c2c1,8.10790539730952
572,CHEMBL3685269,7.8,nM,N#Cc1ccccc1C(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,8.10790539730952
573,CHEMBL1215146,8.0,nM,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N4CCc5ccccc54)cc32)[nH]c2c1C(=O)CCC2,8.096910013008056
574,CHEMBL3680425,8.0,nM,NC(=O)c1cccc2c(NC(CCN3CCCCC3)c3cccc(NC(=O)c4ccc(F)cc4F)c3)ncnc12,8.096910013008056
575,CHEMBL491773,8.0,nM,Oc1ccc(Nc2ncc(Cl)c(Nc3ccc(O)cc3)n2)cc1,8.096910013008056
576,CHEMBL3237166,8.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(C#N)cc3)n2)n[nH]1,8.096910013008056
577,CHEMBL2063467,8.0,nM,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4ccsc4)cc3)c12,8.096910013008056
578,CHEMBL1800086,8.0,nM,Cc1cc(Nc2nc(-c3cccnc3)cn3c(-c4cn[nH]c4)cnc23)sn1,8.096910013008056
579,CHEMBL3393484,8.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(CC)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,8.096910013008056
580,CHEMBL5093039,8.0,nM,CCOc1cc2ncnc(NCc3ccc(NC(=O)Nc4ccccc4)cc3)c2cc1F,8.096910013008056
581,CHEMBL3393475,8.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(F)cc(F)cc3[nH]2)o1,8.096910013008056
582,CHEMBL1084859,8.0,nM,COc1ccc(-c2nc3c(N4CCN(Cc5cncnc5)CC4)c(Br)cnc3[nH]2)cc1,8.096910013008056
583,CHEMBL3675352,8.1,nM,NC(=O)c1cccc2c(NCc3ccccc3C(F)(F)F)ncnc12,8.09151498112135
584,CHEMBL3680433,8.2,nM,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NCc2ccc(Br)cc2)c1,8.086186147616283
585,CHEMBL3680502,8.3,nM,COc1ccc(C(=O)Nc2cccc(C(CN(C)C(=O)OC(C)(C)C)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1F,8.080921907623926
586,CHEMBL3670478,8.4,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Cc4ccc(Cl)cc4)c3)ncnc12,8.075720713938118
587,CHEMBL3670465,8.4,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)N4CCCCC4)c3)ncnc12,8.075720713938118
588,CHEMBL5083720,8.4,nM,CCOc1cc2ncnc(NCCc3cnc(NC(=O)Nc4cccc(Cl)c4)s3)c2cc1F,8.075720713938118
589,CHEMBL4525614,8.5,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4ccccc4O)n3)cc2)CC(C)(C)N1[O],8.070581074285707
590,CHEMBL2170587,8.5,nM,CN(c1ccnc(Nc2ccc(C(=O)O)cc2)n1)c1ccccc1Cl,8.070581074285707
591,CHEMBL3685209,8.6,nM,Cc1nc2ccnc(Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)c2[nH]1,8.065501548756432
592,CHEMBL3680487,8.8,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(N3CCN(C)CC3)cc2)c1,8.05551732784983
593,CHEMBL2170597,8.9,nM,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,8.050609993355087
594,CHEMBL2380837,9.0,nM,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1cc(F)cc(C(F)(F)F)c1,8.045757490560675
595,CHEMBL2380823,9.0,nM,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccccc1F,8.045757490560675
596,CHEMBL1083801,9.0,nM,COc1ccc(-c2nc3c(N4CCN(Cc5cccnc5)CC4)c(Br)cnc3[nH]2)cc1,8.045757490560675
597,CHEMBL482767,9.0,nM,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,8.045757490560675
598,CHEMBL522941,9.0,nM,O=C(Nc1ccccc1F)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,8.045757490560675
599,CHEMBL3685260,9.0,nM,CC(Nc1ncnc2c(C(N)=O)cc(OCc3ccccc3)cc12)c1cccc(NC(=O)c2ccc(Br)cc2)c1,8.045757490560675
600,CHEMBL4277690,9.0,nM,O=C(Nc1cccc(Cl)c1)NC1NC=C(CCNc2ncnc3sccc23)S1,8.045757490560675
601,CHEMBL2380836,9.0,nM,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccc(C(F)(F)F)cc1F,8.045757490560675
602,CHEMBL3087778,9.0,nM,CC(=O)NC[C@@H]1CCN(c2c(Cl)cnc3[nH]c(-c4cn(C)nc4C)nc23)C1,8.045757490560675
603,CHEMBL3685210,9.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cnn5c4CNCC5)c3)ncnc12,8.045757490560675
604,CHEMBL2203766,9.0,nM,CC(=O)N1CCN(c2ccc(-c3nc4c(N5CCN(Cc6cc(C)on6)CC5)c(Br)cnc4[nH]3)cc2)CC1,8.045757490560675
605,CHEMBL518051,9.0,nM,CS(=O)(=O)O.O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,8.045757490560675
606,CHEMBL4161600,9.0,nM,CCN(C)Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,8.045757490560675
607,CHEMBL1230201,9.0,nM,CC[C@@H](NC(=O)c1cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2s1)c1ccccc1,8.045757490560675
608,CHEMBL593987,9.0,nM,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)ncnc2cc1OCCCN1CCN(C)CC1,8.045757490560675
609,CHEMBL1825095,9.0,nM,CS(=O)(=O)N(CCCN1CCCCC1)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1,8.045757490560675
610,CHEMBL385266,9.0,nM,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)[C@H](F)c3ccccc3)C4)cc2)CC1,8.045757490560675
611,CHEMBL4290876,9.0,nM,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)N(C)C)cc2c1C(N)=O,8.045757490560675
612,CHEMBL513078,9.0,nM,Cc1cccc(NC(=O)Nc2ncc(CCNc3ncnc4ccsc34)s2)c1,8.045757490560675
613,CHEMBL4861838,9.0,nM,COc1ccc2c(NCCc3cnc(NC(=O)Nc4cccc(Cl)c4)s3)ncnc2c1,8.045757490560675
614,CHEMBL4867079,9.0,nM,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3cc(F)ccc23)s1,8.045757490560675
615,CHEMBL1651451,9.0,nM,COc1ccc(-c2nc3c(N4CCN(Cc5ccncc5)CC4)c(Br)cnc3[nH]2)cc1,8.045757490560675
616,CHEMBL3685211,9.1,nM,COc1ccc(C(=O)Nc2ccc(C)c(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,8.040958607678906
617,CHEMBL4443086,9.3,nM,CCCCOC(=O)Cc1cc(Nc2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2F)n[nH]1,8.031517051446064
618,CHEMBL3685228,9.6,nM,C=CCC(/C=C/NC(=O)C1=CCCC(OCCCN(C)C)=C1)CNc1ncnc2c(C(N)=O)cccc12,8.017728766960431
619,CHEMBL494867,9.7,nM,CN(CCO/N=C1C(=C2/C(=O)Nc3cc(Br)ccc32)/Nc2ccccc2/1)CC(O)CO,8.013228265733755
620,CHEMBL3685229,9.8,nM,CCN(CC)CCOC1C=CC(C(O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)=CC1,8.008773924307505
621,CHEMBL5073918,10.0,nM,COc1cc2ncnc(NCCc3cnc(NC(=O)Nc4ccccc4)s3)c2cc1OC,8.0
622,CHEMBL3685263,10.0,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(O)c(F)c2)c1,8.0
623,CHEMBL1257180,10.0,nM,CCC(NC(=O)c1cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2s1)c1ccccc1,8.0
624,CHEMBL1086584,10.0,nM,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(N5CCN(Cn6cccn6)CC5)nc34)CC2)no1,8.0
625,CHEMBL521949,10.0,nM,O=C(Nc1ccccc1Cl)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,8.0
626,CHEMBL1086582,10.0,nM,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(N5CCN(C)CC5)nc34)CC2)no1,8.0
627,CHEMBL522563,10.0,nM,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)c1ccc(F)cc1,8.0
628,CHEMBL1084636,10.0,nM,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(N5CCNCC5)nc34)CC2)no1,8.0
629,CHEMBL2012410,10.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@H]1CN1CCCC1,8.0
630,CHEMBL1651455,10.0,nM,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(N6CCNCC6)cc5)nc34)CC2)no1,8.0
631,CHEMBL1082597,10.0,nM,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(CN)cc5)nc34)CC2)no1,8.0
632,CHEMBL3685238,10.0,nM,CNc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,8.0
633,CHEMBL1651456,10.0,nM,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5ccc(N6CCN(C)CC6)cc5)nc34)CC2)no1,8.0
634,CHEMBL3237187,10.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3cccc(Cl)c3)n2)n[nH]1,8.0
635,CHEMBL1651457,10.0,nM,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(Cn6cccn6)cc5)nc34)CC2)no1,8.0
636,CHEMBL4292755,10.0,nM,Cc1cc(Nc2nc(-c3ccccc3)nc3cc(N4CCN(C)CC4)ccc23)n[nH]1,8.0
637,CHEMBL1085607,10.0,nM,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(CN6CCNCC6)cc5)nc34)CC2)no1,8.0
638,CHEMBL3393477,10.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccc(F)c(F)c3[nH]2)o1,8.0
639,CHEMBL3237168,11.0,nM,Cc1cc(Nc2cc(N3CCOCC3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)n[nH]1,7.958607314841775
640,CHEMBL520053,11.0,nM,O=C(Nc1ccc(F)c(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.958607314841775
641,CHEMBL2203770,11.0,nM,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5ccc(N6CCN(C)CC6)c(F)c5)nc34)CC2)no1,7.958607314841775
642,CHEMBL514409,11.0,nM,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,7.958607314841775
643,CHEMBL3393065,11.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cc(Sc2nc3ccccc3[nH]2)cs1,7.958607314841775
644,CHEMBL191003,11.0,nM,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,7.958607314841775
645,CHEMBL3393491,11.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(Cc3ccccc3)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,7.958607314841775
646,CHEMBL3393467,11.0,nM,COC(=O)c1csc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,7.958607314841775
647,CHEMBL3685212,11.0,nM,NC(=O)c1cccc2c(NCc3cccc(Nc4ncccn4)c3)ncnc12,7.958607314841775
648,CHEMBL4848826,11.0,nM,CCc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)nc3ccccc23)n[nH]1,7.958607314841775
649,CHEMBL3685213,11.0,nM,NC(=O)c1cccc2c(Nc3cccc(CNC(=O)c4cccnc4)c3)ncnc12,7.958607314841775
650,CHEMBL259605,11.0,nM,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(O)c1c(F)cccc1F,7.958607314841775
651,CHEMBL1258794,11.0,nM,O=C(Nc1n[nH]c2cc(C(=O)NCc3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,7.958607314841775
652,CHEMBL485337,11.0,nM,COc1cc2c(Nc3ccc(C(=O)Nc4ccccc4)s3)ncnc2cc1OCCCN1CCOCC1,7.958607314841775
653,CHEMBL3685332,11.0,nM,NC(=O)c1cccc2c(NC(CCN3CCOCC3)c3cccc(NC(=O)c4cc(C5CC5)n[nH]4)c3)ncnc12,7.958607314841775
654,CHEMBL2029900,11.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(/C=N/O)n(C5CCCC5)c4n3)cn2C)CC1,7.958607314841775
655,CHEMBL2029905,11.0,nM,CC(O)c1cc2cnc(Nc3cc(C(=O)N4CCN(C)CC4)n(C)c3)nc2n1C1CCCC1,7.958607314841775
656,CHEMBL3663742,11.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccc(OC)c3[nH]2)o1,7.958607314841775
657,CHEMBL4742990,11.0,nM,COc1cccc(Cn2cnc3ccc(-c4cn[nH]c4)cc3c2=O)c1,7.958607314841775
658,CHEMBL3685275,11.0,nM,NC(=O)c1cccc2c(NCc3cccc(Nc4nc5ccc(C(F)(F)F)cc5[nH]4)c3)ncnc12,7.958607314841775
659,CHEMBL5090070,11.1,nM,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccccc23)s1,7.954677021213342
660,CHEMBL244793,11.3,nM,O=C(O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1F,7.94692155651658
661,CHEMBL382054,12.0,nM,COc1cc2c(Nc3ncc(CNS(=O)(=O)c4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,7.920818753952375
662,CHEMBL2022379,12.0,nM,Cc1cn2c(-c3cnn(CC(=O)Nc4ccncc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,7.920818753952375
663,CHEMBL3685273,12.0,nM,CN1CCN(c2ccc(C(=O)Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)cc2)CC1,7.920818753952375
664,CHEMBL1980297,12.0,nM,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,7.920818753952375
665,CHEMBL4063500,12.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,7.920818753952375
666,CHEMBL1215148,12.0,nM,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,7.920818753952375
667,CHEMBL3685299,12.0,nM,CC[C@@H](Nc1ncnc2c(C(N)=O)cccc12)C1=CC(NC(=O)c2ccc(OC)c(F)c2)=CCC1,7.920818753952375
668,CHEMBL2203768,12.0,nM,COCCN1CCN(c2ccc(-c3nc4c(N5CCN(Cc6cc(C)on6)CC5)c(Br)cnc4[nH]3)cc2)CC1,7.920818753952375
669,CHEMBL3417325,12.0,nM,CN1CCC(NC(=O)c2ccc(Nc3ncc(Br)c(NC4CCCC4)n3)cc2)CC1,7.920818753952375
670,CHEMBL458420,12.0,nM,O=C(Nc1ccccc1)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,7.920818753952375
671,CHEMBL1083772,12.0,nM,Clc1ccc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(CN6CCOCC6)cc5)nc34)CC2)cc1,7.920818753952375
672,CHEMBL3680531,12.0,nM,NC(=O)C1=c2ncnc(NC(CCN3CCCC3)c3cccc(NC(=O)c4ccccc4)c3)c2=CCC1,7.920818753952375
673,CHEMBL3680513,12.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4csc(N)n4)c3)ncnc12,7.920818753952375
674,CHEMBL3685298,12.0,nM,NC(=O)c1cc(OCCN2CCOCC2)cc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,7.920818753952375
675,CHEMBL3237164,12.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)n[nH]1,7.920818753952375
676,CHEMBL2170413,12.3,nM,O=C(NCCO)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,7.910094888560602
677,CHEMBL523923,13.0,nM,O=C(Nc1cccnc1)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,7.886056647693163
678,CHEMBL2012403,13.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4CC[C@H]5CCC[C@H]54)c3n2)cc1C(N)=O,7.886056647693163
679,CHEMBL402548,13.0,nM,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,7.886056647693163
680,CHEMBL1821761,13.0,nM,CS(=O)(=O)N(CCO)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1,7.886056647693163
681,CHEMBL3670445,13.0,nM,NC(=O)c1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,7.886056647693163
682,CHEMBL1257179,13.0,nM,CC(NC(=O)c1cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2s1)c1ccccc1,7.886056647693163
683,CHEMBL1981047,13.0,nM,COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,7.886056647693163
684,CHEMBL3675467,13.0,nM,CN(CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1)C(=O)OC(C)(C)C,7.886056647693163
685,CHEMBL489914,13.0,nM,O=C(Nc1ccc(O)cc1)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,7.886056647693163
686,CHEMBL2207518,13.0,nM,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5cn(C)nc5C)nc34)CC2)no1,7.886056647693163
687,CHEMBL1093265,13.0,nM,Cc1cc2[nH]nc(/C=C/c3cccc(NC(=O)N4CCN(C)CC4)c3)c2cc1NC(=O)Cc1cccs1,7.886056647693163
688,CHEMBL3237188,13.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(Cl)cc3)n2)n[nH]1,7.886056647693163
689,CHEMBL3970921,13.57,nM,Cc1ccc2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,7.867420152340263
690,CHEMBL595615,14.0,nM,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,7.853871964321762
691,CHEMBL1651476,14.0,nM,Cc1cc(Nc2nn(Cc3ccc(F)cc3)c(=O)c3ccccc23)n[nH]1,7.853871964321762
692,CHEMBL1215073,14.0,nM,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N4CCCCC4)cc32)[nH]c2c1C(=O)CCC2,7.853871964321762
693,CHEMBL3717691,14.0,nM,CC(C)(Nc1cccc(S(N)(=O)=O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,7.853871964321762
694,CHEMBL491774,14.0,nM,Oc1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccc(O)cc3)n2)cc1,7.853871964321762
695,CHEMBL491575,14.0,nM,COc1ccc(NC(=O)c2ccc(Nc3nc(Nc4ccc(O)cc4)ncc3F)cc2)cc1,7.853871964321762
696,CHEMBL482968,14.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,7.853871964321762
697,CHEMBL3680539,14.0,nM,COc1ccc(C(=O)NC2=CCCC([C@H](C)Nc3ncnc4c(C(N)=O)cccc34)=C2)cc1F,7.853871964321762
698,CHEMBL523713,14.0,nM,O=C(Nc1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1)c1ccccc1F,7.853871964321762
699,CHEMBL1651454,14.0,nM,CC(=O)c1cccc(-c2ccc(-c3nc4c(N5CCN(Cc6cc(C)on6)CC5)c(Br)cnc4[nH]3)cc2)c1,7.853871964321762
700,CHEMBL1085833,14.0,nM,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(CN(C)C)cc5)nc34)CC2)no1,7.853871964321762
701,CHEMBL1801135,14.0,nM,Cc1cc(Nc2nc(C(=O)N3CCCC3)cn3c(-c4cn[nH]c4)cnc23)sn1,7.853871964321762
702,CHEMBL3237191,14.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1.O=C(O)C(O)C(O)C(=O)O,7.853871964321762
703,CHEMBL1825089,14.0,nM,CS(=O)(=O)N(CCN1CCOCC1)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1,7.853871964321762
704,CHEMBL2170414,14.4,nM,NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,7.84163750790475
705,CHEMBL3944825,14.62,nM,CC1(C)CN(c2ccc(-c3oc(-c4c(F)ccc5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.835052627378158
706,CHEMBL493657,14.9,nM,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCN(CCOCCO)CC1,7.826813731587726
707,CHEMBL3685214,15.0,nM,NC(=O)c1cccc2c(NC(CCN3CCCCC3)c3cccc(Nc4ccccn4)c3)ncnc12,7.823908740944319
708,CHEMBL3393473,15.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cc(F)ccc3[nH]2)o1,7.823908740944319
709,CHEMBL5274495,15.0,nM,CC(C)(C)c1cc(NC(=O)Nc2ncc(CCNc3ncnc4[nH]c(-c5ccccc5)cc34)s2)no1,7.823908740944319
710,CHEMBL1236904,15.0,nM,Cc1cc(CN2CCN(c3c(Br)cnc4nc(-c5ccc(N6CCN(C)CC6)cc5)[nH]c34)CC2)no1,7.823908740944319
711,CHEMBL1086579,15.0,nM,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(N5CCN(C)CC5)nc34)CC2)no1,7.823908740944319
712,CHEMBL3663739,15.0,nM,CCc1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,7.823908740944319
713,CHEMBL2207506,15.0,nM,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5cncn5C)nc34)CC2)no1,7.823908740944319
714,CHEMBL2037209,15.0,nM,Cc1cn(-c2cc(C(=O)Nc3cccc(Nc4ccc5c(c4)NC(=O)/C5=C\c4ccc[nH]4)c3)cc(C(F)(F)F)c2)cn1,7.823908740944319
715,CHEMBL3393486,15.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(C(=O)CN)C1)[C@H]2c1ccc(Sc2nc3c(F)cccc3[nH]2)o1.Cl,7.823908740944319
716,CHEMBL5200042,15.0,nM,CCOP(=O)(OCC)C(Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1)c1ccn[nH]1,7.823908740944319
717,CHEMBL3675438,15.0,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc3c(c2)OCO3)c1,7.823908740944319
718,CHEMBL463323,16.0,nM,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccc(C(F)(F)F)cc4[nH]3)c3ccccc23)n1,7.795880017344075
719,CHEMBL1098060,16.0,nM,Cn1nc(C(=O)O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,7.795880017344075
720,CHEMBL1082507,16.0,nM,CN(C)Cc1ccc(-c2nc3c(N4CCN(CC(=O)Nc5nccs5)CC4)c(Br)cnc3[nH]2)cc1,7.795880017344075
721,CHEMBL3237165,16.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3cccc([N+](=O)[O-])c3)n2)n[nH]1,7.795880017344075
722,CHEMBL2012414,16.0,nM,COC[C@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C,7.795880017344075
723,CHEMBL3928949,16.0,nM,CC1(C)CN(c2ccc(-c3oc(-c4ccc(C(F)(F)F)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.795880017344075
724,CHEMBL3950648,16.0,nM,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3ccc(S(N)(=O)=O)cc3)nc1N2C,7.795880017344075
725,CHEMBL1801115,17.0,nM,Cc1cc(Nc2nc(C3CC3)cn3c(-c4cn[nH]c4)cnc23)sn1,7.769551078621726
726,CHEMBL1079538,17.0,nM,FC(F)(F)c1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,7.769551078621726
727,CHEMBL1651482,17.0,nM,Cc1cc(Nc2nn(Cc3cccnc3)c(=O)c3ccccc23)n[nH]1,7.769551078621726
728,CHEMBL2012407,17.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCCC1,7.769551078621726
729,CHEMBL2012402,17.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(N)=O,7.769551078621726
730,CHEMBL1090568,17.0,nM,Cc1cc2[nH]nc(/C=C/c3ccccc3)c2cc1NC(=O)Cc1cccs1,7.769551078621726
731,CHEMBL1083774,17.0,nM,COc1ccc(-c2nc3c(N4CCN(Cc5cc(C)on5)CC4)c(Br)cnc3[nH]2)cc1,7.769551078621726
732,CHEMBL3393497,17.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Oc2nc3ccccc3[nH]2)c1,7.769551078621726
733,CHEMBL3393489,17.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CC(C)(C)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,7.769551078621726
