,molecule_chembl_id,IC50,units,smiles,pIC50
483,CHEMBL1801109,18.0,nM,CS(=O)(=O)N1CCC(c2cc(Nc3nccn4c(-c5cn[nH]c5)cnc34)sn2)CC1,7.7447274948966935
484,CHEMBL2029902,18.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4ccn(C5CCCC5)c4n3)cn2C)CC1,7.7447274948966935
485,CHEMBL3685202,18.0,nM,COCCOc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,7.7447274948966935
486,CHEMBL512184,18.0,nM,O=C(Nc1cccc(F)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.7447274948966935
487,CHEMBL2063441,18.0,nM,Nc1noc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccccc4)c3)c12,7.7447274948966935
488,CHEMBL3680497,18.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(NCCO)c4)c3)ncnc12,7.7447274948966935
489,CHEMBL214849,18.0,nM,CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,7.7447274948966935
490,CHEMBL2063455,18.0,nM,Nc1n[nH]c2cccc(C(=O)Nc3cccc(CNC(=O)Nc4cccc(F)c4)c3)c12,7.7447274948966935
491,CHEMBL2012397,18.0,nM,Cn1cc(Nc2ncc3cnn(C4C5CC6CC(C5)CC4C6)c3n2)cc1C(N)=O,7.7447274948966935
492,CHEMBL3329661,18.4,nM,Cc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)cc1,7.735182176990463
493,CHEMBL3329679,18.4,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)N3CCN(C)CC3)c2C)c(F)c1,7.735182176990463
494,CHEMBL486877,19.0,nM,O=C(Nc1ncc(CCNc2ncnc3ccsc23)s1)Nc1cccc2cc[nH]c12,7.721246399047171
495,CHEMBL2012309,19.0,nM,Cn1cc(Nc2ncc3cnn(C4CCC5(CC5)C4)c3n2)cc1C(N)=O,7.721246399047171
496,CHEMBL482967,19.0,nM,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,7.721246399047171
497,CHEMBL2071270,19.0,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(CCO)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,7.721246399047171
498,CHEMBL605003,19.0,nM,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,7.721246399047171
499,CHEMBL3393465,19.0,nM,NC(=O)c1[nH]nc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,7.721246399047171
500,CHEMBL4554938,19.4,nM,CN1C(=O)c2sccc2N(C)c2nc(Nc3ccc(S(N)(=O)=O)cc3)ncc21,7.7121982700697735
501,CHEMBL4457980,19.5,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4cccc(Cl)c4)n3)cc2)CC(C)(C)N1[O],7.709965388637482
502,CHEMBL3954570,19.62,nM,Cc1cc(C)c2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,7.70730099695607
503,CHEMBL1099345,20.0,nM,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.698970004336019
504,CHEMBL484609,20.0,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,7.698970004336019
505,CHEMBL3680523,20.0,nM,COCCNc1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccn1,7.698970004336019
506,CHEMBL3685216,20.0,nM,COc1ccc(C(=O)Nc2ccc3c(c2)CN(c2ncnc4c(C(N)=O)cccc24)CC3)cc1,7.698970004336019
507,CHEMBL2023292,21.0,nM,Cc1cn2c(-c3cnn(Cc4nc(-c5ccccc5)c[nH]4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,7.6777807052660805
508,CHEMBL3675533,21.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cncc(N5CCOCC5)c4)c3)ncnc12,7.6777807052660805
509,CHEMBL2380848,21.0,nM,O=C(Nc1ncc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cn1)c1ccccc1,7.6777807052660805
510,CHEMBL4763465,21.0,nM,O=C(Nc1ccc(Cl)cc1)Nc1ccc(CCNc2n[nH]c(=O)c3ccccc23)cc1,7.6777807052660805
511,CHEMBL1078061,21.0,nM,Fc1cc(CCNc2ncnc3ccsc23)ccc1Nc1nc2cc(C(F)(F)F)ccc2[nH]1,7.6777807052660805
512,CHEMBL3361346,21.5,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C/c2cccs2)cc1,7.667561540084394
513,CHEMBL1095988,22.0,nM,CCn1cc(-c2ccnc3[nH]c(CNCCN4CCOCC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.657577319177793
514,CHEMBL3670453,22.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4ccccc4C(F)(F)F)c3)ncnc12,7.657577319177793
515,CHEMBL486850,22.0,nM,O=C(Nc1cc(CN2CCCC2)cc(C(F)(F)F)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.657577319177793
516,CHEMBL512833,22.0,nM,Cc1[nH]nc2c1CCCC1c3ccccc3NC21,7.657577319177793
517,CHEMBL5173220,22.0,nM,CCOP(=O)(OCC)C(Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1)c1ccc[nH]1,7.657577319177793
518,CHEMBL3685231,22.0,nM,COC1C=CC(C(=O)Nc2cccc(CNc3ncnc4c3=CC(CN3CCN(C)CC3)CC=4C(N)=O)c2)=CC1,7.657577319177793
519,CHEMBL1243294,22.0,nM,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nnc(-c4ccccc4)c4ccccc34)cc2)n1,7.657577319177793
520,CHEMBL2012403,22.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4CC[C@H]5CCC[C@H]54)c3n2)cc1C(N)=O,7.657577319177793
521,CHEMBL4877440,22.2,nM,COc1ccc(NC(=O)Nc2ccc(Oc3ncnc4cc(N(C)C)ccc34)cc2)cc1,7.653647025549361
522,CHEMBL4784119,22.84,nM,Cn1cc(-c2ccc3c(Nc4cccc(NC(=O)Nc5cccc(Cl)c5)c4)ncnc3c2)cn1,7.641303900426189
523,CHEMBL457099,23.0,nM,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)Nc3ccccc3)c3ccccc23)n1,7.638272163982407
524,CHEMBL1822653,23.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](OCC5CC5)[C@@H](O)C4)cc3)nn3cccc23)n[nH]1,7.638272163982407
525,CHEMBL3670466,23.0,nM,NC(=O)c1cccc2c(NCCNCc3ccccc3)ncnc12,7.638272163982407
526,CHEMBL2022850,23.0,nM,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(C(N)=O)c5)cc4)csc23)cn1,7.638272163982407
527,CHEMBL1822654,23.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](OC5CCCC5)[C@@H](O)C4)cc3)nn3cccc23)n[nH]1,7.638272163982407
528,CHEMBL2012399,23.0,nM,Cn1cc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1C(N)=O,7.638272163982407
529,CHEMBL1099347,23.0,nM,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN(C)C)cc4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.638272163982407
530,CHEMBL4290876,23.0,nM,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)N(C)C)cc2c1C(N)=O,7.638272163982407
531,CHEMBL1822652,23.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](OC(C)C)[C@@H](O)C4)cc3)nn3cccc23)n[nH]1,7.638272163982407
532,CHEMBL2407749,24.0,nM,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,7.619788758288394
533,CHEMBL1096492,24.0,nM,CCn1cc(-c2ccnc3[nH]c(CNCCS(C)(=O)=O)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.619788758288394
534,CHEMBL523923,24.0,nM,O=C(Nc1cccnc1)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,7.619788758288394
535,CHEMBL2063460,24.0,nM,Nc1ncnn2ccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(C(F)(F)F)cc4)c3)c12,7.619788758288394
536,CHEMBL1801131,24.0,nM,CCSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,7.619788758288394
537,CHEMBL2011928,24.0,nM,COc1ccc(-c2nc3c(NCCCNC(C)=O)c(Br)cnc3[nH]2)cc1,7.619788758288394
538,CHEMBL3944825,24.33,nM,CC1(C)CN(c2ccc(-c3oc(-c4c(F)ccc5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.613857891069181
539,CHEMBL3670493,25.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(Cl)c4)c3)ncnc12,7.6020599913279625
540,CHEMBL485351,25.0,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(CC)CC3)n2)cc1,7.6020599913279625
541,CHEMBL2071272,25.0,nM,NC(=O)Cn1cc(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,7.6020599913279625
542,CHEMBL1086579,25.0,nM,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(N5CCN(C)CC5)nc34)CC2)no1,7.6020599913279625
543,CHEMBL1650533,25.0,nM,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO.Cl,7.6020599913279625
544,CHEMBL3322563,25.0,nM,O=C(CC(=O)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1)Nc1ccc(F)cc1,7.6020599913279625
545,CHEMBL2011931,25.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4CC4)c(Br)cnc3[nH]2)cc1,7.6020599913279625
546,CHEMBL1095828,25.0,nM,CCn1ncc(-c2ccnc3[nH]ccc23)c1-c1ccc(NC(=O)Nc2ccccc2)cc1,7.6020599913279625
547,CHEMBL3393483,25.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(N)cccc3[nH]2)o1,7.6020599913279625
548,CHEMBL3322590,25.5,nM,O=C1Nc2cc(NC(=O)c3c[nH]cc(-c4ccccc4F)c3=O)ccc2/C1=C/c1ccc[nH]1,7.5934598195660445
549,CHEMBL2170411,25.6,nM,Fc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1Nc1ccccc1Cl,7.59176003468815
550,CHEMBL4168177,25.7,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)c(Cl)c3)n2)n[nH]1,7.590066876668706
551,CHEMBL3954695,26.0,nM,O=C(O)/C=C\C(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccc([N+](=O)[O-])cc4)cc23)c1,7.585026652029182
552,CHEMBL3393490,26.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(C(=O)OC(C)(C)C)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,7.585026652029182
553,CHEMBL1099348,26.0,nM,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN(C)C)cc4C)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.585026652029182
554,CHEMBL1091232,26.0,nM,CN1CCN(Cc2cccc(/C=C/c3n[nH]c4ccc(NC(=O)Cc5cccs5)cc34)c2)CC1,7.585026652029182
555,CHEMBL1801135,26.0,nM,Cc1cc(Nc2nc(C(=O)N3CCCC3)cn3c(-c4cn[nH]c4)cnc23)sn1,7.585026652029182
556,CHEMBL1090156,26.0,nM,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,7.585026652029182
557,CHEMBL2071273,26.0,nM,CNC(=O)Cn1cc(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,7.585026652029182
558,CHEMBL593987,27.0,nM,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)ncnc2cc1OCCCN1CCN(C)CC1,7.568636235841012
559,CHEMBL3685203,27.0,nM,CN(C)CCCOC1C=CC(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)=CC1,7.568636235841012
560,CHEMBL2071274,27.0,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(CCN4CCOCC4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,7.568636235841012
561,CHEMBL3675321,27.0,nM,NC(=O)c1cc(OCCCN2CCC[C@H]2CO)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,7.568636235841012
562,CHEMBL4460717,27.0,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4ccc(C(=O)Nc5cccc(Cl)c5)cc4)n3)cc2)CC(C)(C)N1[O],7.568636235841012
563,CHEMBL1822649,27.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](OC(C)(C)C(F)(F)F)[C@@H](O)C4)cc3)nn3cccc23)n[nH]1,7.568636235841012
564,CHEMBL2163411,27.1,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](OCCCN5CCOCC5)C4)cc3)nn3cccc23)n[nH]1,7.567030709125595
565,CHEMBL3343037,27.3,nM,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCO,7.5638373529592435
566,CHEMBL2063456,28.0,nM,Nc1n[nH]c2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(F)c(F)c4)c3)c12,7.552841968657781
567,CHEMBL1822655,28.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC(=NO)[C@@H](OC(C)(C)C)C4)cc3)nn3cccc23)n[nH]1,7.552841968657781
568,CHEMBL1822656,28.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](Oc5ccccc5F)[C@@H](O)C4)cc3)nn3cccc23)n[nH]1,7.552841968657781
569,CHEMBL4568087,28.0,nM,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,7.552841968657781
570,CHEMBL3975342,28.0,nM,O=C(O)CCC(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccccc4)cc23)c1,7.552841968657781
571,CHEMBL1822650,28.0,nM,CCC(C)(C)O[C@H]1CN(CC(=O)Nc2ccc(Sc3nc(Nc4cc(C)[nH]n4)c4cccn4n3)cc2)C[C@@H]1O,7.552841968657781
572,CHEMBL2071200,28.0,nM,Cn1cc(Nc2ncc(C(F)(F)F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,7.552841968657781
573,CHEMBL2022712,28.0,nM,Cc1cn2c(-c3cnn(CC(=O)Nc4cccc(F)n4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,7.552841968657781
574,CHEMBL2022114,28.0,nM,Cc1cn2c(-c3cnn(CC(N)=O)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,7.552841968657781
575,CHEMBL594228,28.0,nM,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,7.552841968657781
576,CHEMBL1822640,28.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@@H](F)C[C@H]4CO)cc3)nn3cccc23)n[nH]1,7.552841968657781
577,CHEMBL2163401,28.6,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](S(=O)(=O)C(C)(C)C)C4)cc3)nn3cccc23)n[nH]1,7.543633966870956
578,CHEMBL3646211,28.93,nM,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C[C@H](O)CO)c5)cnc(N)c34)cc2)cc1,7.5386515663520175
579,CHEMBL2011932,29.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4(CN)CC4)c(Br)cnc3[nH]2)cc1,7.537602002101044
580,CHEMBL3353355,29.0,nM,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5CCOCC5)cc4)n[nH]c3c1)C(=O)N2,7.537602002101044
581,CHEMBL4288081,29.0,nM,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3cccs3)cc2c1C(N)=O,7.537602002101044
582,CHEMBL2071194,29.0,nM,Cn1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,7.537602002101044
583,CHEMBL3969370,29.0,nM,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,7.537602002101044
584,CHEMBL1822638,29.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC(F)(F)C[C@H]4CO)cc3)nn3cccc23)n[nH]1,7.537602002101044
585,CHEMBL2071202,29.0,nM,Cn1cc(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,7.537602002101044
586,CHEMBL3322591,29.2,nM,Cc1c[nH]cc(C(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)c1=O,7.534617148551582
587,CHEMBL3322564,29.6,nM,COc1ccc(NC(=O)CC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)cc1,7.528708288941061
588,CHEMBL3329662,29.8,nM,COc1cc(OC)cc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)c1,7.525783735923745
589,CHEMBL4796460,29.82,nM,Cn1cc(-c2ccc3c(Nc4cccc(NC(=O)Nc5ccc(F)c(Cl)c5)c4)ncnc3c2)cn1,7.525492360883025
590,CHEMBL4780095,29.89,nM,Cn1cc(-c2ccc3c(Nc4cccc(NC(=O)Nc5cccc(C(F)(F)F)c5)c4)ncnc3c2)cn1,7.524474084960719
591,CHEMBL2022372,30.0,nM,Cc1cn2c(-c3cnn(CC(=O)Nc4ccc(F)cc4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,7.522878745280337
592,CHEMBL2170412,30.0,nM,Fc1cnc(Nc2ccc(CN3CCOCC3)cc2)nc1Nc1ccccc1Cl,7.522878745280337
593,CHEMBL2029905,30.0,nM,CC(O)c1cc2cnc(Nc3cc(C(=O)N4CCN(C)CC4)n(C)c3)nc2n1C1CCCC1,7.522878745280337
594,CHEMBL3983327,30.0,nM,O=C(O)/C=C\C(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccc(F)cc4)cc23)c1,7.522878745280337
595,CHEMBL2011929,30.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C(C)C)c(Br)cnc3[nH]2)cc1,7.522878745280337
596,CHEMBL2029900,30.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(/C=N/O)n(C5CCCC5)c4n3)cn2C)CC1,7.522878745280337
597,CHEMBL3329678,30.6,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)N3CCN(C)CC3)c2C)c(F)c1,7.514278573518419
598,CHEMBL4277690,31.0,nM,O=C(Nc1cccc(Cl)c1)NC1NC=C(CCNc2ncnc3sccc23)S1,7.508638306165727
599,CHEMBL482767,31.0,nM,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.508638306165727
600,CHEMBL2170592,31.0,nM,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)cc1,7.508638306165727
601,CHEMBL1093514,31.0,nM,O=S(=O)(Cc1ccccc1)Nc1ccc2[nH]nc(/C=C/c3ccccc3)c2c1,7.508638306165727
602,CHEMBL1093821,31.0,nM,Cc1cc(N)cc(-c2ccc3[nH]nc(/C=C/c4cccc(CN5CCN(C)CC5)c4)c3c2C)c1,7.508638306165727
603,CHEMBL2011927,31.0,nM,COc1ccc(-c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2)cc1,7.508638306165727
604,CHEMBL3944875,31.0,nM,Cn1cc(Nc2ncc(Cl)c(NC3COC4C(NS(C)(=O)=O)COC34)n2)cn1,7.508638306165727
605,CHEMBL2071211,31.0,nM,Cn1cc(Nc2ncc(Cl)c(N[C@H]3[C@H]4CC[C@H](C4)[C@H]3C(N)=O)n2)cn1,7.508638306165727
606,CHEMBL3894492,31.0,nM,COc1ccc(S(=O)(=O)Nc2ccc3[nH]nc(-c4cccc(NC(=O)/C=C\C(=O)O)c4)c3c2)cc1,7.508638306165727
607,CHEMBL1993941,31.0,nM,CCCn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,7.508638306165727
608,CHEMBL3393489,31.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CC(C)(C)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,7.508638306165727
609,CHEMBL518051,31.0,nM,CS(=O)(=O)O.O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.508638306165727
610,CHEMBL3685211,32.0,nM,COc1ccc(C(=O)Nc2ccc(C)c(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,7.494850021680094
611,CHEMBL1090479,32.0,nM,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,7.494850021680094
612,CHEMBL2022377,32.0,nM,Cc1cn2c(-c3cnn(CC(=O)Nc4ccccn4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,7.494850021680094
613,CHEMBL2071271,32.0,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(CC(=O)O)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,7.494850021680094
614,CHEMBL1095192,32.0,nM,O=C(Nc1ccccc1)Nc1ccc(-c2n[nH]cc2-c2ccnc3[nH]ccc23)cc1,7.494850021680094
615,CHEMBL2071214,32.0,nM,Cn1cc(Nc2ncc(Cl)c(N[C@@H]3CCC[C@@H]3C(N)=O)n2)cn1,7.494850021680094
616,CHEMBL3974375,32.0,nM,Cc1ccc(S(=O)(=O)Nc2ccc3[nH]nc(-c4cccc(NC(=O)/C=C\C(=O)O)c4)c3c2)cc1,7.494850021680094
617,CHEMBL3322580,32.5,nM,O=C1Nc2cc(NC(=O)c3cccn(CCO)c3=O)ccc2/C1=C/c1ccc[nH]1,7.488116639021126
618,CHEMBL3685270,33.0,nM,CN1CCN(Cc2ccc(C(=O)Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)cc2)CC1,7.481486060122112
619,CHEMBL3353349,33.0,nM,CN(C)Cc1ccc(/C=C/c2n[nH]c3cc([C@@H]4C[C@@]45C(=O)Nc4ccc(OC(F)F)cc45)ccc23)cc1,7.481486060122112
620,CHEMBL1801114,33.0,nM,Cc1cc(Nc2nc(CCN)cn3c(-c4cn[nH]c4)cnc23)sn1,7.481486060122112
621,CHEMBL2063466,33.0,nM,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)NC4CCCC4)cc3)c12,7.481486060122112
622,CHEMBL4569508,33.0,nM,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,7.481486060122112
623,CHEMBL3393464,33.0,nM,CCOC(=O)c1[nH]nc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,7.481486060122112
624,CHEMBL3322585,33.1,nM,O=C1Nc2cc(NC(=O)c3c[nH]cc(-c4ccccc4)c3=O)ccc2/C1=C/c1ccc[nH]1,7.480172006224281
625,CHEMBL3685273,34.0,nM,CN1CCN(c2ccc(C(=O)Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)cc2)CC1,7.468521082957745
626,CHEMBL4175359,34.6,nM,Cc1cc(Nc2cc(N3CCOCC3)nc(Nc3ccc(F)c(Cl)c3)n2)n[nH]1,7.460923901207224
627,CHEMBL4434704,35.0,nM,COc1ccc2c(c1)C(=Cc1ccc3c(-c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,7.455931955649724
628,CHEMBL274654,35.0,nM,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,7.455931955649724
629,CHEMBL1802728,35.0,nM,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,7.455931955649724
630,CHEMBL2023298,35.0,nM,Cc1cn2c(-c3cnn(CC(=O)NCc4cccc(C(F)(F)F)c4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,7.455931955649724
631,CHEMBL4289877,35.0,nM,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3ccccc3)cc2c1C(N)=O,7.455931955649724
632,CHEMBL2022370,35.0,nM,Cc1cn2c(-c3cnn(CC(=O)Nc4ccccc4F)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,7.455931955649724
633,CHEMBL4776298,35.3,nM,Cc1ccc(NC(=O)Nc2cccc(Nc3ncnc4cc(-c5cnn(C)c5)ccc34)c2)cc1F,7.452225294612178
634,CHEMBL2063465,36.0,nM,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c12,7.443697499232712
635,CHEMBL2063454,36.0,nM,Nc1nsc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(F)c(F)c4)c3)c12,7.443697499232712
636,CHEMBL2012413,36.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@@H]1CO,7.443697499232712
637,CHEMBL2163402,37.6,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@H](C(=O)N5CCCC5)C4)cc3)nn3cccc23)n[nH]1,7.424812155072339
638,CHEMBL4282231,37.6,nM,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCOCC4)ncc32)cc1,7.424812155072339
639,CHEMBL2012308,38.0,nM,CC(C)n1ncc2cnc(Nc3cc(C(N)=O)n(C)c3)nc21,7.42021640338319
640,CHEMBL4284087,38.0,nM,CCS(=O)(=O)Nc1cc(C(C)C)c2sc(NC(=O)NC)c(C(N)=O)c2c1,7.42021640338319
641,CHEMBL2063464,38.0,nM,Cc1cccc(NC(=O)Nc2ccc(NC(=O)c3ccn4ncnc(N)c34)cc2)c1,7.42021640338319
642,CHEMBL3685224,38.0,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2CNC(=O)C2)c1,7.42021640338319
