,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
185,CHEMBL1097695,76.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCCCC3)cn2)ccc2[nH]ccc12,7.119186407719209,448.23754489600003,5,2,6.037900000000005,True
186,CHEMBL596206,77.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(c3ccccc3)CC2)ccc2[nH]ccc12,7.113509274827518,461.25794599200003,4,2,6.769500000000007,True
187,CHEMBL4083319,79.0,nM,CC(C)NCc1ccc2ccc(Cl)c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c2c1,7.102372908709558,457.15570468799996,4,2,5.050100000000005,True
189,CHEMBL494595,81.0,nM,COc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)cc1OC,7.091514981121351,384.15862588,5,2,5.170800000000003,True
190,CHEMBL579260,81.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(OCCN3CCCC3)cc2)ccc2[nH]ccc12,7.091514981121351,463.23721054800006,5,2,6.131600000000005,True
191,CHEMBL605534,81.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCN(S(=O)(=O)C(C)C)CC2)ccc2[nH]ccc12,7.091514981121351,492.23074526399995,6,2,4.245700000000004,True
192,CHEMBL479470,82.0,nM,CCOc1ccc(CN(C)C)cc1-c1cc2c(Nc3ccc4[nH]ccc4c3C)c(C#N)cnc2s1,7.086186147616283,481.19363148400004,6,2,6.828600000000005,True
193,CHEMBL567730,84.0,nM,Cc1c(Nc2c(C#N)cncc2-c2cccc(CN3CCOCC3)c2)ccc2[nH]ccc12,7.075720713938118,423.20591042,5,2,4.985800000000004,True
194,CHEMBL466654,85.0,nM,COc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)cc1,7.070581074285707,354.148061196,4,2,5.162200000000003,True
195,CHEMBL1086420,85.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(CN3CCCCC3)c2)ccc2[nH]ccc12,7.070581074285707,447.24229592800003,4,2,6.642900000000006,True
196,CHEMBL256317,85.0,nM,CN(C)Cc1cccc(-c2cc3c(Nc4ccc5[nH]ccc5c4)c(C#N)cnc3s2)c1,7.070581074285707,423.1517666720001,5,2,6.1214800000000045,True
197,CHEMBL178945,86.0,nM,CN(C)CCCn1nc(C2=C(c3cn(-c4cccs4)c4ccccc34)C(=O)NC2=O)c2ccccc21,7.0655015487564325,495.17289604,7,1,4.5606000000000035,True
198,CHEMBL585858,86.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(CN3CCOCC3)o2)ccc2[nH]ccc12,7.0655015487564325,413.185174976,6,2,4.578800000000004,True
199,CHEMBL471795,88.0,nM,Cc1c(Nc2c(C#N)cnc3sc(-c4ccc(CN(C)C)cc4)cc23)ccc2[nH]ccc12,7.055517327849831,437.16741673600006,5,2,6.429900000000005,True
201,CHEMBL4865721,90.0,nM,N#Cc1cnc(NCc2cncnc2OCC(F)F)cc1N[C@H]1CC[C@@H](O)CC1,7.045757490560675,404.177230384,8,3,2.7146800000000004,True
205,CHEMBL1091482,90.0,nM,COCCNCc1cccc(/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)n1,7.045757490560675,438.21680945200006,6,3,4.788000000000003,True
208,CHEMBL4856178,90.0,nM,N#Cc1cnc(NCc2cncnc2-c2ccccc2)cc1N[C@H]1CC[C@@H](O)CC1,7.045757490560675,400.20115938799995,7,3,3.7377800000000017,True
210,CHEMBL4072709,92.0,nM,Cn1cc(C2=C(c3cccc4cc(CN)ccc34)C(=O)NC2=O)c2ccccc21,7.036212172654444,381.147726848,4,2,3.357400000000001,True
211,CHEMBL256533,93.0,nM,CN1CCN(Cc2cccc(-c3cc4c(Nc5ccc6[nH]ccc6c5)c(C#N)cnc4s3)c2)CC1,7.031517051446065,478.19396583200006,6,2,5.807280000000004,True
212,CHEMBL2151407,93.0,nM,CN1CCN(c2nc(C3=C(c4c[nH]c5cccc(Cl)c45)C(=O)NC3=O)c3ccccc3n2)CC1,7.031517051446065,472.141451592,6,2,3.083500000000001,True
213,CHEMBL1081921,94.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(CS(=O)(=O)N3CCN(C)CC3)c2)ccc2[nH]ccc12,7.026872146400302,526.2150952000001,6,2,4.734200000000004,True
214,CHEMBL585323,94.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(CN3CCSCC3)o2)ccc2[nH]ccc12,7.026872146400302,429.16233135600004,6,2,5.295400000000003,True
215,CHEMBL593388,94.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCCN2CCCCC2)ccc2[nH]ccc12,7.026872146400302,399.24229592800003,4,2,5.765900000000006,True
216,CHEMBL576232,96.0,nM,N#Cc1cncc(/C=C/c2ccccc2)c1Nc1cccc2c1CC=N2,7.017728766960431,336.13749651200004,4,1,5.125680000000004,True
217,CHEMBL1084409,96.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccccc2CN2CCN(C)CC2)ccc2[nH]ccc12,7.017728766960431,462.2531949600001,5,2,5.404400000000005,True
218,CHEMBL585500,97.0,nM,CN1CCN(c2cccc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,7.013228265733755,386.174275944,4,2,2.4869000000000003,True
220,CHEMBL517677,100.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/CN4CCCC4)cc23)ccc2[nH]ccc12,7.0,413.16741673600006,5,2,5.810300000000004,True
223,CHEMBL48546,100.0,nM,COC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)OC2CNCC2Cc2ccc(O)cc2)cc1O,7.0,507.15293138,10,5,2.5141000000000004,True
224,CHEMBL2147535,102.0,nM,NCCNc1nc(-c2ccncc2)nc2cnccc12,6.991399828238082,266.127994448,6,2,1.4574,True
225,CHEMBL570924,110.0,nM,Cc1c(Nc2c(C#N)cncc2-c2cc3cc(CN4CC[N+](C)([O-])CC4)ccc3o2)ccc2[nH]ccc12,6.958607314841775,492.227374136,6,2,5.659800000000005,True
227,CHEMBL493825,110.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(OCCCN3CCN(C)CC3)cc2)ccc2[nH]ccc12,6.958607314841775,480.26375964400006,6,2,5.169900000000005,True
229,CHEMBL568407,110.0,nM,COc1ccccc1/C=C/c1cncc(C#N)c1Nc1ccc2[nH]ccc2c1C,6.958607314841775,380.16371126,4,2,5.665600000000004,True
231,CHEMBL1080801,114.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(S(N)(=O)=O)cc2)ccc2[nH]ccc12,6.943095148663527,429.125945848,5,3,4.304400000000002,True
232,CHEMBL595492,120.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CC[C@H](O)C2)ccc2[nH]ccc12,6.920818753952375,387.20591042,5,3,3.956500000000003,True
233,CHEMBL595724,120.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CC[C@@H](O)C2)ccc2[nH]ccc12,6.920818753952375,387.20591042,5,3,3.956500000000003,True
234,CHEMBL596172,120.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CC(N)C2)ccc2[nH]ccc12,6.920818753952375,372.206244768,5,3,3.5328000000000017,True
235,CHEMBL593892,120.0,nM,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1/C=C/CCN1CCNCC1,6.920818753952375,400.23754489600003,5,3,4.103520000000002,True
236,CHEMBL1081358,120.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(S(=O)(=O)N3CCCC3)c2)ccc2[nH]ccc12,6.920818753952375,483.17289604,5,2,5.441500000000004,True
237,CHEMBL596412,120.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCCN2CCOCC2)ccc2[nH]ccc12,6.920818753952375,401.221560484,5,2,4.612200000000004,True
238,CHEMBL576278,121.0,nM,Cc1c(Nc2c(C#N)cncc2-c2cc3cc(CN4CCOCC4)ccc3o2)ccc2[nH]ccc12,6.917214629683549,463.20082504,6,2,5.732000000000005,True
239,CHEMBL2147550,124.0,nM,CC(C)(N)CNc1nc(-c2ccncc2F)cc2cnccc12,6.906578314837764,311.154623796,5,2,2.980100000000001,True
240,CHEMBL151800,130.0,nM,O=C(OCCCc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1,6.886056647693163,452.1107322199999,8,5,3.227800000000003,True
242,CHEMBL1089724,130.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCN(CCO)CC3)cn2)ccc2[nH]ccc12,6.886056647693163,493.25900861200006,7,3,4.161900000000003,True
243,CHEMBL467871,130.0,nM,Cc1cc2[nH]ccc2cc1Nc1c(C#N)cncc1-c1ccc(OCCN2CCN(C)CC2)cc1,6.886056647693163,466.24810958,6,2,4.779800000000003,True
244,CHEMBL479835,130.0,nM,COc1ccc(CN(C)C)c(-c2cc3c(Nc4ccc5[nH]ccc5c4C)c(C#N)cnc3s2)c1,6.886056647693163,467.17798142000004,6,2,6.438500000000005,True
245,CHEMBL568923,138.0,nM,Cc1c(Nc2c(C#N)cncc2-c2cc3cc(CN4CCN(S(C)(=O)=O)CC4)ccc3o2)ccc2[nH]ccc12,6.860120913598763,540.1943597559999,7,2,4.977000000000004,True
246,CHEMBL583879,140.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccccc2OCCN2CCCC2)ccc2[nH]ccc12,6.853871964321762,463.23721054800006,5,2,6.131600000000006,True
247,CHEMBL1079435,140.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)ccc2[nH]ccc12,6.853871964321762,512.199445136,6,2,4.593100000000004,True
248,CHEMBL596424,140.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(CO)CC2)ccc2[nH]ccc12,6.853871964321762,415.237210548,5,3,4.594200000000004,True
250,CHEMBL566263,150.0,nM,COc1ccc(/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)cc1,6.823908740944319,380.16371126,4,2,5.665600000000004,True
251,CHEMBL467068,150.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(OCCN3CCOCC3)cc2)ccc2[nH]ccc12,6.823908740944319,453.21647510400004,6,2,4.864600000000004,True
252,CHEMBL1098034,150.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCC(O)CC3)cn2)ccc2[nH]ccc12,6.823908740944319,464.232459516,6,3,5.008700000000004,True
253,CHEMBL578174,154.0,nM,Cc1c(Nc2c(C#N)cncc2-c2cc3ccccc3s2)ccc2[nH]ccc12,6.8124792791635365,380.109567512,4,2,6.368300000000003,True
254,CHEMBL2147534,157.0,nM,NCCNc1cc(-c2ccncc2)cc2cnccc12,6.804100347590767,264.137496512,4,2,2.6674000000000007,True
255,CHEMBL523194,160.0,nM,CN1CCN(CCOc2ccc(-c3cncc(C#N)c3Nc3ccc4[nH]ccc4c3)cc2)CC1,6.795880017344075,452.232459516,6,2,4.471380000000003,True
256,CHEMBL4853353,160.0,nM,CC1(C)[C@@H](C(N)=O)C[C@H]1Nc1cc(NCc2cnccc2C(F)(F)F)ncc1C#N,6.795880017344075,418.1728939520001,6,3,3.291080000000001,True
257,CHEMBL311543,170.0,nM,CNC[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,6.769551078621726,454.20049069199996,6,2,3.1715000000000018,True
258,CHEMBL518942,170.0,nM,Cc1c(Nc2c(C#N)cnc3sc(-c4cncc(CN(C)C)c4)cc23)ccc2[nH]ccc12,6.769551078621726,438.162665704,6,2,5.824900000000005,True
259,CHEMBL1088054,180.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCOCC3)cc2)ccc2[nH]ccc12,6.7447274948966935,449.221560484,5,2,5.489200000000005,True
260,CHEMBL593890,180.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(O)CC2)ccc2[nH]ccc12,6.7447274948966935,401.221560484,5,3,4.346600000000004,True
261,CHEMBL476746,180.0,nM,Cc1c(Nc2c(C#N)cnc3sc(-c4cccc(C(=O)N5CCCC5)c4)cc23)ccc2[nH]ccc12,6.7447274948966935,477.16233135600004,5,2,6.604300000000006,True
262,CHEMBL566424,183.0,nM,CN(C)CCCn1cc(C2=C(c3csc4ccccc34)C(=O)NC2=O)c2ccccc21,6.73754891026957,429.15109797599996,5,1,4.374900000000003,True
263,CHEMBL568142,190.0,nM,CCN(CC)Cc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)o1,6.721246399047171,399.20591042,5,2,5.5884000000000045,True
264,CHEMBL4878871,200.0,nM,CC(C)(C)Oc1ncncc1CNc1cc(N[C@H]2CC[C@@H](O)CC2)c(C#N)cn1,6.698970004336019,396.22737413600004,8,3,3.2480800000000016,True
266,CHEMBL1082226,200.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCN(C)CC3)cc2)ccc2[nH]ccc12,6.698970004336019,462.25319496000003,5,2,5.404400000000005,True
267,CHEMBL477404,200.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCNCC4)cc23)ccc2[nH]ccc12,6.698970004336019,442.15758032400004,6,3,4.146300000000002,True
268,CHEMBL595048,200.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(NS(C)(=O)=O)CC2)ccc2[nH]ccc12,6.698970004336019,478.21509519999995,6,3,3.903500000000003,True
270,CHEMBL257818,200.0,nM,CN(C)Cc1ccc(-c2cc3c(Nc4ccc5[nH]ccc5c4)c(C#N)cnc3s2)cc1,6.698970004336019,423.1517666720001,5,2,6.1214800000000045,True
271,CHEMBL584483,207.0,nM,CN(C)CCCn1cc(C2=C(c3cccc4ccccc34)C(=O)NC2=O)c2ccccc21,6.684029654543082,423.19467704,4,1,4.313400000000003,True
272,CHEMBL513827,210.0,nM,COc1cccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)c1,6.6777807052660805,354.148061196,4,2,5.162200000000003,True
273,CHEMBL4077967,214.0,nM,CN(C)Cc1ccc2ccc(Cl)c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c2c1,6.669586226650809,443.14005462399996,4,1,4.613700000000004,True
274,CHEMBL2147543,214.0,nM,NC1CCCN(c2nc(-c3ccncc3)cc3cnccc23)C1,6.669586226650809,305.164045608,5,1,2.619300000000001,True
277,CHEMBL593891,220.0,nM,COC1CCN(CC/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)CC1,6.657577319177793,415.23721054800006,5,2,5.000700000000004,True
278,CHEMBL2147551,221.0,nM,CC(C)(N)CNc1nc(-c2ccncc2Cl)cc2cnccc12,6.655607726314889,327.125073256,5,2,3.4944000000000015,True
279,CHEMBL2153756,224.0,nM,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccc(Cl)cc3n2)CC1,6.649751981665837,472.141451592,6,2,3.083500000000001,True
280,CHEMBL4089217,230.0,nM,Cn1cc(C2=C(c3c(Cl)ccc4ccc(CN5CCC5)cc34)C(=O)NC2=O)c2ccccc21,6.638272163982407,455.14005462399996,4,1,4.757800000000004,True
281,CHEMBL595752,240.0,nM,CCS(=O)(=O)NC1CCN(CC/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)CC1,6.619788758288394,492.23074526400006,6,3,4.293600000000002,True
282,CHEMBL1082544,240.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cc(CN3CCN(C)CC3)ccn2)ccc2[nH]ccc12,6.619788758288394,463.2484439280001,6,2,4.799400000000004,True
283,CHEMBL595734,240.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCN(S(C)(=O)=O)CC2)ccc2[nH]ccc12,6.619788758288394,464.19944513599995,6,2,3.467100000000002,True
284,CHEMBL579201,240.0,nM,N#Cc1cncc(/C=C/c2ccccc2)c1Nc1ccc2[nH]ccc2c1,6.619788758288394,336.13749651200004,3,2,5.348580000000003,True
285,CHEMBL475918,250.0,nM,CCN(CC)C(=O)/C=C/c1cc2c(Nc3ccc4[nH]ccc4c3C)c(C#N)cnc2s1,6.6020599913279625,429.16233135600004,5,2,5.582900000000004,True
286,CHEMBL595732,250.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCOCC2)ccc2[nH]ccc12,6.6020599913279625,387.20591042000007,5,2,4.222100000000004,True
287,CHEMBL480839,250.0,nM,COc1ccccc1-c1cc2c(Nc3ccc4[nH]ccc4c3C)c(C#N)cnc2s1,6.6020599913279625,410.12013219600004,5,2,6.376900000000004,True
288,CHEMBL592936,250.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(NS(C)(=O)=O)C(C)C2)ccc2[nH]ccc12,6.6020599913279625,492.23074526399995,6,3,4.149500000000003,True
289,CHEMBL91829,250.0,nM,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,6.6020599913279625,468.21614075599996,6,1,3.513700000000002,True
290,CHEMBL567092,250.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(CN3CCN(C)CC3)nc2)ccc2[nH]ccc12,6.6020599913279625,437.2327938640001,6,2,4.296000000000003,True
291,CHEMBL368416,250.0,nM,CN(C)CCCn1nc(C2=C(c3cn(-c4cccnc4)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.6020599913279625,490.2117240719999,7,1,3.8941000000000026,True
292,CHEMBL432130,250.0,nM,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1.CS(=O)(=O)O,6.6020599913279625,564.204255744,8,2,3.0177000000000005,True
293,CHEMBL4089665,254.0,nM,Cn1cc(C2=C(c3c(Cl)ccc4ccc(CN)cc34)C(=O)NC2=O)c2ccccc21,6.5951662833800615,415.10875449599996,4,2,4.010800000000002,True
294,CHEMBL2147541,254.0,nM,CNCCNc1nc(-c2ccncc2)cc2cnccc12,6.5951662833800615,279.148395544,5,2,2.3231,True
295,CHEMBL593387,260.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCCCC2)ccc2[nH]ccc12,6.585026652029182,385.22664586400003,4,2,5.375800000000004,True
296,CHEMBL421790,270.0,nM,CN(C)C(COC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)Cc1ccc(O)cc1,6.568636235841012,495.1529313799999,9,5,2.7679,True
297,CHEMBL592934,270.0,nM,CCS(=O)(=O)N1CCN(CC/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)CC1,6.568636235841012,478.21509520000006,6,2,3.8572000000000024,True
298,CHEMBL494165,280.0,nM,COc1ccc(-c2cncc(C#N)c2Nc2cc3cc[nH]c3cc2C)cc1OC,6.552841968657781,384.15862588,5,2,5.170800000000003,True
299,CHEMBL4100747,284.0,nM,CC(=O)N(C)Cc1ccc2ccc(Cl)c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c2c1,6.546681659952963,471.134969244,4,1,4.530400000000005,True
300,CHEMBL596173,290.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(NS(=O)(=O)C(C)C)CC2)ccc2[nH]ccc12,6.537602002101044,506.24639532799995,6,3,4.682100000000004,True
301,CHEMBL439996,290.0,nM,O=C(OCCCCc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1,6.537602002101044,466.1263822839999,8,5,3.6179000000000023,True
302,CHEMBL4068028,292.0,nM,CN1CCN(Cc2ccc3ccc(Cl)c(C4=C(c5cn(C)c6ccccc56)C(=O)NC4=O)c3c2)CC1,6.534617148551582,498.182253784,5,1,4.299500000000002,True
303,CHEMBL2147548,294.0,nM,CC(C)(N)CNc1nc(-c2ccnc(N)c2)cc2cnccc12,6.531652669587842,308.17494464,6,3,2.4232000000000005,True
304,CHEMBL1086419,300.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(CN3CCOCC3)c2)ccc2[nH]ccc12,6.522878745280337,449.221560484,5,2,5.489200000000005,True
305,CHEMBL54382,300.0,nM,CCN1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,6.522878745280337,452.221226136,5,1,4.357000000000004,True
306,CHEMBL567094,300.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(CN3CCCC3)o2)ccc2[nH]ccc12,6.522878745280337,397.190260356,5,2,5.342400000000004,True
308,CHEMBL149313,300.0,nM,COC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)OCCCc2ccc(O)cc2)cc1O,6.522878745280337,466.12638228399993,9,4,3.3162000000000034,True
309,CHEMBL4102228,303.0,nM,CN(C)Cc1ccc2ccc(Cl)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2c1,6.518557371497695,429.12440455999996,3,2,4.6033000000000035,True
311,CHEMBL409274,310.0,nM,N#Cc1cnc2sc(-c3ccccc3)cc2c1Nc1cccc2[nH]ccc12,6.508638306165727,366.093917448,4,2,6.059880000000003,True
312,CHEMBL596414,310.0,nM,CC(=O)NC1CCN(CC/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)CC1,6.508638306165727,442.24810958,5,3,4.490400000000004,True
313,CHEMBL1081920,320.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CS(=O)(=O)N3CCN(C)CC3)cc2)ccc2[nH]ccc12,6.494850021680094,526.2150952000001,6,2,4.734200000000004,True
314,CHEMBL4854104,320.0,nM,CC(C)(F)c1ncncc1CNc1ncc(C#N)c(N[C@@H]2C[C@H](O)C2(C)C)n1,6.494850021680094,385.202636608,8,3,2.52628,True
316,CHEMBL3356472,330.0,nM,C[C@@H]1C(=O)NN=C2COc3cc(-c4ccccc4)c(NC4CNC4)cc3N21,6.481486060122112,363.16952491200004,6,3,1.7678999999999994,True
317,CHEMBL515456,330.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)NN4CCCC4)cc23)ccc2[nH]ccc12,6.481486060122112,442.15758032400004,6,3,4.841500000000003,True
319,CHEMBL514356,340.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CC[C@H](N(C)C)C4)cc23)ccc2[nH]ccc12,6.468521082957745,470.18888045200003,6,2,4.877000000000004,True
321,CHEMBL512606,340.0,nM,COc1ccccc1-c1cncc(C#N)c1Nc1ccc2[nH]ccc2c1C,6.468521082957745,354.148061196,4,2,5.162200000000003,True
322,CHEMBL103055,350.0,nM,CCN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,6.455931955649724,512.242355504,7,1,3.531900000000002,True
323,CHEMBL492251,350.0,nM,COc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2)cc1OC,6.455931955649724,370.142975816,5,2,4.8623800000000035,True
324,CHEMBL568974,350.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C\c2ccccc2)ccc2[nH]ccc12,6.455931955649724,350.15314657600004,3,2,5.6570000000000045,True
325,CHEMBL509448,350.0,nM,COc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2OC)cc1OC,6.455931955649724,400.15354049999996,6,2,4.870980000000004,True
327,CHEMBL256535,370.0,nM,Cc1c(Nc2c(C#N)cnc3sc(-c4ccccc4)cc23)ccc2[nH]ccc12,6.431798275933005,380.109567512,4,2,6.368300000000004,True
328,CHEMBL2147540,371.0,nM,CN(CCN)c1nc(-c2ccncc2)cc2cnccc12,6.430626090384954,279.148395544,5,1,2.0866999999999996,True
329,CHEMBL480641,380.0,nM,Cc1c(Nc2c(C#N)cnc3sc(-c4ccccc4CN(C)C)cc23)ccc2[nH]ccc12,6.42021640338319,437.16741673600006,5,2,6.429900000000005,True
330,CHEMBL479057,380.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCCC4)c(C)c23)ccc2[nH]ccc12,6.42021640338319,441.16233135600004,5,2,5.645320000000004,True
331,CHEMBL2147552,386.0,nM,Cc1cnccc1-c1cc2cnccc2c(NCC(C)(C)N)n1,6.413412695328245,307.1796956720001,5,2,3.14942,True
332,CHEMBL595753,390.0,nM,CC(=O)N1CCN(CC/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)CC1,6.4089353929735005,428.232459516,5,2,4.054000000000002,True
333,CHEMBL1081359,390.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(S(=O)(=O)N3CCCCC3)c2)ccc2[nH]ccc12,6.4089353929735005,497.188546104,5,2,5.831600000000004,True
334,CHEMBL585113,390.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(CN3CCCCC3)o2)ccc2[nH]ccc12,6.4089353929735005,411.20591042,5,2,5.732500000000004,True
335,CHEMBL55394,400.0,nM,Cn1cc(C2=C(c3cn(C4CCN(CC5CC5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.3979400086720375,478.2368762,5,1,4.747100000000004,True
336,CHEMBL53596,400.0,nM,CN1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,6.3979400086720375,438.205576072,5,1,3.9669000000000025,True
337,CHEMBL4870774,400.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1N[C@H]1CC[C@@H](C(N)=O)CC1,6.3979400086720375,418.17289395200004,6,3,3.435180000000001,True
338,CHEMBL55788,400.0,nM,Cn1cc(C2=C(c3cn(C4CCNCC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.3979400086720375,424.189926008,5,2,3.6247000000000016,True
339,CHEMBL52654,400.0,nM,CN1CCC(n2cc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,6.3979400086720375,424.189926008,4,2,3.956500000000002,True
340,CHEMBL480222,410.0,nM,Cc1ccc(CN(C)C)cc1-c1cc2c(Nc3ccc4[nH]ccc4c3C)c(C#N)cnc2s1,6.3872161432802645,451.1830668000001,5,2,6.738320000000005,True
341,CHEMBL149873,410.0,nM,O=C(NCCOC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,6.3872161432802645,481.10089580799996,9,6,2.025,True
343,CHEMBL594784,410.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCN(S(=O)(=O)c3ccccc3)CC2)ccc2[nH]ccc12,6.3872161432802645,526.2150952,6,2,4.896400000000004,True
344,CHEMBL566074,420.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/C2CCCCC2)ccc2[nH]ccc12,6.376750709602099,356.20009676800004,3,2,6.080100000000005,True
346,CHEMBL515166,420.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)NN(C)C)cc23)ccc2[nH]ccc12,6.376750709602099,416.14193026000004,6,3,4.307300000000002,True
349,CHEMBL514533,430.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CC[C@@H](N(C)C)C4)cc23)ccc2[nH]ccc12,6.366531544420413,470.18888045200003,6,2,4.877000000000004,True
350,CHEMBL302449,446.0,nM,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,6.350665141287858,378.148061196,4,1,4.596480000000004,True
