,molecule_chembl_id,IC50,units,smiles,pIC50
145,CHEMBL603217,45.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCCN2CCN(C)CC2)ccc2[nH]ccc12,7.346787486224656
146,CHEMBL566853,47.0,nM,CN(C)CCOc1cccc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c1,7.327902142064282
147,CHEMBL67442,50.0,nM,O=C(N[C@@H]1CNCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,7.301029995663981
148,CHEMBL263910,50.0,nM,O=C(N[C@@H]1C2CC(C3CCCC32)[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,7.301029995663981
149,CHEMBL307543,50.0,nM,CCOC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CNC[C@H]2NC(=O)c2ccc(O)cc2)cc1O,7.301029995663981
150,CHEMBL567300,50.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(CN3CCN(C)CC3)s2)ccc2[nH]ccc12,7.301029995663981
151,CHEMBL367127,50.0,nM,O=C(N[C@@H]1c2ccccc2C[C@@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,7.301029995663981
152,CHEMBL72480,50.0,nM,O=C(NC1C2CC(C3CCCC32)C1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,7.301029995663981
153,CHEMBL431568,50.0,nM,CC(C)OC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CCC[C@H]2NC(=O)c2ccc(O)cc2)cc1O,7.301029995663981
154,CHEMBL48665,50.0,nM,COC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)OC2CCCC2Cc2ccc(O)cc2)cc1O,7.301029995663981
155,CHEMBL467069,51.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(OCCN3CCN(C)CC3)cc2)ccc2[nH]ccc12,7.292429823902063
156,CHEMBL480838,51.0,nM,Cc1c(Nc2c(C#N)cnc3sc(-c4csc(CN(C)C)c4)cc23)ccc2[nH]ccc12,7.292429823902063
157,CHEMBL1088055,51.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCCCC3)cc2)ccc2[nH]ccc12,7.292429823902063
158,CHEMBL2151406,52.0,nM,Cc1cccc2c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)nc(N3CCN(C)CC3)nc12,7.2839966563652006
159,CHEMBL1095369,53.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(CN3CCC(O)CC3)c2)ccc2[nH]ccc12,7.275724130399211
160,CHEMBL567124,53.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(OCCN3CCN(C)CC3)c2)ccc2[nH]ccc12,7.275724130399211
161,CHEMBL2147544,53.0,nM,NCCCNc1nc(-c2ccncc2)cc2cnccc12,7.275724130399211
162,CHEMBL1097696,55.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCC(N(C)C)CC3)cn2)ccc2[nH]ccc12,7.259637310505756
163,CHEMBL606133,56.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCCNCC2)ccc2[nH]ccc12,7.251811972993799
164,CHEMBL596397,56.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(N(C)C)CC2)ccc2[nH]ccc12,7.251811972993799
165,CHEMBL570247,57.0,nM,Cc1c(Nc2c(C#N)cncc2-c2cc3ccccc3o2)ccc2[nH]ccc12,7.2441251443275085
166,CHEMBL585697,58.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(CN(C)C)cc2)ccc2[nH]ccc12,7.236572006437063
167,CHEMBL441802,60.0,nM,CC(=O)C1C[C@@H](NC(=O)c2ccc(O)cc2)[C@H](OC(=O)c2cc(O)c(C(=O)c3c(O)cccc3C(=O)O)c(O)c2)C1,7.221848749616356
168,CHEMBL1093082,61.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(CN3CCCCC3)n2)ccc2[nH]ccc12,7.214670164989233
169,CHEMBL1093081,61.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(CN3CCOCC3)n2)ccc2[nH]ccc12,7.214670164989233
170,CHEMBL595989,62.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCCN2CCC(O)CC2)ccc2[nH]ccc12,7.207608310501746
171,CHEMBL513485,62.0,nM,COc1ccc(-c2cncc(C#N)c2Nc2cccc3[nH]ccc23)cc1OC,7.207608310501746
172,CHEMBL567363,62.0,nM,COc1cccc(/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)c1,7.207608310501746
173,CHEMBL2147542,63.0,nM,c1cc(-c2cc3cnccc3c(N3CCCNCC3)n2)ccn1,7.200659450546418
174,CHEMBL466653,63.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccccc2)ccc2[nH]ccc12,7.200659450546418
175,CHEMBL1080995,65.0,nM,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1/C=C/c1cccc(S(=O)(=O)N2CCN(C)CC2)c1,7.187086643357144
176,CHEMBL477617,67.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(N)=O)cc23)ccc2[nH]ccc12,7.173925197299173
177,CHEMBL595500,67.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CN2CCOCC2)ccc2[nH]ccc12,7.173925197299173
178,CHEMBL66452,67.0,nM,CCOC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CCC[C@H]2NC(=O)c2ccc(O)cc2)cc1O,7.173925197299173
179,CHEMBL1084410,68.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCN(C)CC3)cn2)ccc2[nH]ccc12,7.167491087293763
180,CHEMBL466036,69.0,nM,COc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2F)cc1OC,7.161150909262744
181,CHEMBL586046,70.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(CN3CCOCC3)cc2)ccc2[nH]ccc12,7.154901959985743
182,CHEMBL585192,72.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccccc2)ccc2[nH]ccc12,7.142667503568731
183,CHEMBL477405,73.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCN(C)CC4)cc23)ccc2[nH]ccc12,7.136677139879544
184,CHEMBL1083522,75.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCN(CCO)CC3)cc2)ccc2[nH]ccc12,7.1249387366083
185,CHEMBL1097695,76.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCCCC3)cn2)ccc2[nH]ccc12,7.119186407719209
186,CHEMBL596206,77.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(c3ccccc3)CC2)ccc2[nH]ccc12,7.113509274827518
187,CHEMBL4083319,79.0,nM,CC(C)NCc1ccc2ccc(Cl)c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c2c1,7.102372908709558
188,CHEMBL66750,80.0,nM,CCCCOC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CNC[C@H]2NC(=O)c2ccc(O)cc2)cc1O,7.096910013008056
189,CHEMBL494595,81.0,nM,COc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)cc1OC,7.0915149811213505
190,CHEMBL579260,81.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(OCCN3CCCC3)cc2)ccc2[nH]ccc12,7.0915149811213505
191,CHEMBL605534,81.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCN(S(=O)(=O)C(C)C)CC2)ccc2[nH]ccc12,7.0915149811213505
192,CHEMBL479470,82.0,nM,CCOc1ccc(CN(C)C)cc1-c1cc2c(Nc3ccc4[nH]ccc4c3C)c(C#N)cnc2s1,7.086186147616283
193,CHEMBL567730,84.0,nM,Cc1c(Nc2c(C#N)cncc2-c2cccc(CN3CCOCC3)c2)ccc2[nH]ccc12,7.075720713938118
194,CHEMBL466654,85.0,nM,COc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)cc1,7.070581074285707
195,CHEMBL1086420,85.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(CN3CCCCC3)c2)ccc2[nH]ccc12,7.070581074285707
196,CHEMBL256317,85.0,nM,CN(C)Cc1cccc(-c2cc3c(Nc4ccc5[nH]ccc5c4)c(C#N)cnc3s2)c1,7.070581074285707
197,CHEMBL178945,86.0,nM,CN(C)CCCn1nc(C2=C(c3cn(-c4cccs4)c4ccccc34)C(=O)NC2=O)c2ccccc21,7.0655015487564325
198,CHEMBL585858,86.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(CN3CCOCC3)o2)ccc2[nH]ccc12,7.0655015487564325
199,CHEMBL471795,88.0,nM,Cc1c(Nc2c(C#N)cnc3sc(-c4ccc(CN(C)C)cc4)cc23)ccc2[nH]ccc12,7.055517327849831
200,CHEMBL67788,90.0,nM,O=C(N[C@H]1CSCCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,7.045757490560675
201,CHEMBL4865721,90.0,nM,N#Cc1cnc(NCc2cncnc2OCC(F)F)cc1N[C@H]1CC[C@@H](O)CC1,7.045757490560675
202,CHEMBL70078,90.0,nM,O=C(N[C@H]1COCCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,7.045757490560675
203,CHEMBL302998,90.0,nM,O=C(N[C@H]1CCCCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,7.045757490560675
204,CHEMBL306373,90.0,nM,O=C(N[C@@H]1COCCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,7.045757490560675
205,CHEMBL1091482,90.0,nM,COCCNCc1cccc(/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)n1,7.045757490560675
206,CHEMBL76537,90.0,nM,O=C(N[C@@H]1CSCCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,7.045757490560675
207,CHEMBL304549,90.0,nM,O=C(N[C@@H]1CCCCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,7.045757490560675
208,CHEMBL4856178,90.0,nM,N#Cc1cnc(NCc2cncnc2-c2ccccc2)cc1N[C@H]1CC[C@@H](O)CC1,7.045757490560675
209,CHEMBL298159,90.0,nM,Cn1nnc(-c2cccc(O)c2C(=O)c2c(O)cc(C(=O)O[C@@H]3CCC[C@H]3NC(=O)c3ccc(O)cc3)cc2O)n1,7.045757490560675
210,CHEMBL4072709,92.0,nM,Cn1cc(C2=C(c3cccc4cc(CN)ccc34)C(=O)NC2=O)c2ccccc21,7.036212172654444
211,CHEMBL256533,93.0,nM,CN1CCN(Cc2cccc(-c3cc4c(Nc5ccc6[nH]ccc6c5)c(C#N)cnc4s3)c2)CC1,7.031517051446065
212,CHEMBL2151407,93.0,nM,CN1CCN(c2nc(C3=C(c4c[nH]c5cccc(Cl)c45)C(=O)NC3=O)c3ccccc3n2)CC1,7.031517051446065
213,CHEMBL1081921,94.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(CS(=O)(=O)N3CCN(C)CC3)c2)ccc2[nH]ccc12,7.026872146400302
214,CHEMBL585323,94.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(CN3CCSCC3)o2)ccc2[nH]ccc12,7.026872146400302
215,CHEMBL593388,94.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCCN2CCCCC2)ccc2[nH]ccc12,7.026872146400302
216,CHEMBL576232,96.0,nM,N#Cc1cncc(/C=C/c2ccccc2)c1Nc1cccc2c1CC=N2,7.017728766960431
217,CHEMBL1084409,96.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccccc2CN2CCN(C)CC2)ccc2[nH]ccc12,7.017728766960431
218,CHEMBL585500,97.0,nM,CN1CCN(c2cccc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,7.013228265733755
219,CHEMBL1079427,97.0,nM,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1/C=C/c1cccc(CS(=O)(=O)N2CCN(C)CC2)c1,7.013228265733755
220,CHEMBL517677,100.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/CN4CCCC4)cc23)ccc2[nH]ccc12,7.0
221,CHEMBL77399,100.0,nM,COC(=O)C1C[C@@H](NC(=O)c2ccc(O)cc2)[C@H](OC(=O)c2cc(O)c(C(=O)c3c(O)cccc3C(=O)O)c(O)c2)C1,7.0
222,CHEMBL262980,100.0,nM,O=C(N[C@@H]1CC(C(=O)C(F)(F)F)C[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,7.0
223,CHEMBL48546,100.0,nM,COC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)OC2CNCC2Cc2ccc(O)cc2)cc1O,7.0
224,CHEMBL2147535,102.0,nM,NCCNc1nc(-c2ccncc2)nc2cnccc12,6.991399828238082
225,CHEMBL570924,110.0,nM,Cc1c(Nc2c(C#N)cncc2-c2cc3cc(CN4CC[N+](C)([O-])CC4)ccc3o2)ccc2[nH]ccc12,6.958607314841775
226,CHEMBL78129,110.0,nM,O=C(N[C@@H]1CN2CCC(CC2)[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,6.958607314841775
227,CHEMBL493825,110.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(OCCCN3CCN(C)CC3)cc2)ccc2[nH]ccc12,6.958607314841775
228,CHEMBL1079426,110.0,nM,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1/C=C/c1ccc(CS(=O)(=O)N2CCN(C)CC2)cc1,6.958607314841775
229,CHEMBL568407,110.0,nM,COc1ccccc1/C=C/c1cncc(C#N)c1Nc1ccc2[nH]ccc2c1C,6.958607314841775
230,CHEMBL306884,112.0,nM,O=C(NC1CN2CCC(CC2)C1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,6.950781977329818
231,CHEMBL1080801,114.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(S(N)(=O)=O)cc2)ccc2[nH]ccc12,6.943095148663527
232,CHEMBL595492,120.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CC[C@H](O)C2)ccc2[nH]ccc12,6.920818753952375
233,CHEMBL595724,120.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CC[C@@H](O)C2)ccc2[nH]ccc12,6.920818753952375
234,CHEMBL596172,120.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CC(N)C2)ccc2[nH]ccc12,6.920818753952375
235,CHEMBL593892,120.0,nM,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1/C=C/CCN1CCNCC1,6.920818753952375
236,CHEMBL1081358,120.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(S(=O)(=O)N3CCCC3)c2)ccc2[nH]ccc12,6.920818753952375
237,CHEMBL596412,120.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCCN2CCOCC2)ccc2[nH]ccc12,6.920818753952375
238,CHEMBL576278,121.0,nM,Cc1c(Nc2c(C#N)cncc2-c2cc3cc(CN4CCOCC4)ccc3o2)ccc2[nH]ccc12,6.917214629683549
239,CHEMBL2147550,124.0,nM,CC(C)(N)CNc1nc(-c2ccncc2F)cc2cnccc12,6.906578314837764
240,CHEMBL151800,130.0,nM,O=C(OCCCc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1,6.886056647693163
241,CHEMBL53025,130.0,nM,Cn1nnnc1-c1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CCC[C@H]2NC(=O)c2ccc(O)cc2)cc1O,6.886056647693163
242,CHEMBL1089724,130.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCN(CCO)CC3)cn2)ccc2[nH]ccc12,6.886056647693163
243,CHEMBL467871,130.0,nM,Cc1cc2[nH]ccc2cc1Nc1c(C#N)cncc1-c1ccc(OCCN2CCN(C)CC2)cc1,6.886056647693163
244,CHEMBL479835,130.0,nM,COc1ccc(CN(C)C)c(-c2cc3c(Nc4ccc5[nH]ccc5c4C)c(C#N)cnc3s2)c1,6.886056647693163
245,CHEMBL568923,138.0,nM,Cc1c(Nc2c(C#N)cncc2-c2cc3cc(CN4CCN(S(C)(=O)=O)CC4)ccc3o2)ccc2[nH]ccc12,6.860120913598763
246,CHEMBL583879,140.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccccc2OCCN2CCCC2)ccc2[nH]ccc12,6.853871964321762
247,CHEMBL1079435,140.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)ccc2[nH]ccc12,6.853871964321762
248,CHEMBL596424,140.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(CO)CC2)ccc2[nH]ccc12,6.853871964321762
249,CHEMBL571281,149.0,nM,Cc1c(Nc2c(C#N)cncc2-c2cc3cc(CN4CCN(c5ccccn5)CC4)ccc3o2)ccc2[nH]ccc12,6.826813731587726
250,CHEMBL566263,150.0,nM,COc1ccc(/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)cc1,6.823908740944319
251,CHEMBL467068,150.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(OCCN3CCOCC3)cc2)ccc2[nH]ccc12,6.823908740944319
252,CHEMBL1098034,150.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCC(O)CC3)cn2)ccc2[nH]ccc12,6.823908740944319
253,CHEMBL578174,154.0,nM,Cc1c(Nc2c(C#N)cncc2-c2cc3ccccc3s2)ccc2[nH]ccc12,6.8124792791635365
254,CHEMBL2147534,157.0,nM,NCCNc1cc(-c2ccncc2)cc2cnccc12,6.804100347590767
255,CHEMBL523194,160.0,nM,CN1CCN(CCOc2ccc(-c3cncc(C#N)c3Nc3ccc4[nH]ccc4c3)cc2)CC1,6.795880017344075
256,CHEMBL4853353,160.0,nM,CC1(C)[C@@H](C(N)=O)C[C@H]1Nc1cc(NCc2cnccc2C(F)(F)F)ncc1C#N,6.795880017344075
257,CHEMBL311543,170.0,nM,CNC[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,6.769551078621726
258,CHEMBL518942,170.0,nM,Cc1c(Nc2c(C#N)cnc3sc(-c4cncc(CN(C)C)c4)cc23)ccc2[nH]ccc12,6.769551078621726
259,CHEMBL1088054,180.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCOCC3)cc2)ccc2[nH]ccc12,6.7447274948966935
260,CHEMBL593890,180.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(O)CC2)ccc2[nH]ccc12,6.7447274948966935
261,CHEMBL476746,180.0,nM,Cc1c(Nc2c(C#N)cnc3sc(-c4cccc(C(=O)N5CCCC5)c4)cc23)ccc2[nH]ccc12,6.7447274948966935
262,CHEMBL566424,183.0,nM,CN(C)CCCn1cc(C2=C(c3csc4ccccc34)C(=O)NC2=O)c2ccccc21,6.73754891026957
263,CHEMBL568142,190.0,nM,CCN(CC)Cc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)o1,6.721246399047171
264,CHEMBL4878871,200.0,nM,CC(C)(C)Oc1ncncc1CNc1cc(N[C@H]2CC[C@@H](O)CC2)c(C#N)cn1,6.698970004336019
265,CHEMBL605086,200.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(NS(=O)(=O)c3ccccc3)CC2)ccc2[nH]ccc12,6.698970004336019
266,CHEMBL1082226,200.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCN(C)CC3)cc2)ccc2[nH]ccc12,6.698970004336019
267,CHEMBL477404,200.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCNCC4)cc23)ccc2[nH]ccc12,6.698970004336019
268,CHEMBL595048,200.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(NS(C)(=O)=O)CC2)ccc2[nH]ccc12,6.698970004336019
269,CHEMBL68418,200.0,nM,CC(C)COC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CNC[C@H]2NC(=O)c2ccc(O)cc2)cc1O,6.698970004336019
270,CHEMBL257818,200.0,nM,CN(C)Cc1ccc(-c2cc3c(Nc4ccc5[nH]ccc5c4)c(C#N)cnc3s2)cc1,6.698970004336019
271,CHEMBL584483,207.0,nM,CN(C)CCCn1cc(C2=C(c3cccc4ccccc34)C(=O)NC2=O)c2ccccc21,6.684029654543082
272,CHEMBL513827,210.0,nM,COc1cccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)c1,6.6777807052660805
273,CHEMBL4077967,214.0,nM,CN(C)Cc1ccc2ccc(Cl)c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c2c1,6.669586226650809
274,CHEMBL2147543,214.0,nM,NC1CCCN(c2nc(-c3ccncc3)cc3cnccc23)C1,6.669586226650809
275,CHEMBL59687,220.0,nM,O=C(N[C@@H]1CCCNC[C@H]1NC(=O)c1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1,6.657577319177793
276,CHEMBL150264,220.0,nM,O=C(OCC(COc1ccc(O)cc1)NS(=O)(=O)c1ccccc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1,6.657577319177793
277,CHEMBL593891,220.0,nM,COC1CCN(CC/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)CC1,6.657577319177793
278,CHEMBL2147551,221.0,nM,CC(C)(N)CNc1nc(-c2ccncc2Cl)cc2cnccc12,6.655607726314889
279,CHEMBL2153756,224.0,nM,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccc(Cl)cc3n2)CC1,6.649751981665837
280,CHEMBL4089217,230.0,nM,Cn1cc(C2=C(c3c(Cl)ccc4ccc(CN5CCC5)cc34)C(=O)NC2=O)c2ccccc21,6.638272163982407
281,CHEMBL595752,240.0,nM,CCS(=O)(=O)NC1CCN(CC/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)CC1,6.619788758288394
282,CHEMBL1082544,240.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cc(CN3CCN(C)CC3)ccn2)ccc2[nH]ccc12,6.619788758288394
283,CHEMBL595734,240.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCN(S(C)(=O)=O)CC2)ccc2[nH]ccc12,6.619788758288394
284,CHEMBL579201,240.0,nM,N#Cc1cncc(/C=C/c2ccccc2)c1Nc1ccc2[nH]ccc2c1,6.619788758288394
285,CHEMBL475918,250.0,nM,CCN(CC)C(=O)/C=C/c1cc2c(Nc3ccc4[nH]ccc4c3C)c(C#N)cnc2s1,6.6020599913279625
286,CHEMBL595732,250.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCOCC2)ccc2[nH]ccc12,6.6020599913279625
287,CHEMBL480839,250.0,nM,COc1ccccc1-c1cc2c(Nc3ccc4[nH]ccc4c3C)c(C#N)cnc2s1,6.6020599913279625
288,CHEMBL592936,250.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(NS(C)(=O)=O)C(C)C2)ccc2[nH]ccc12,6.6020599913279625
289,CHEMBL91829,250.0,nM,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,6.6020599913279625
290,CHEMBL567092,250.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(CN3CCN(C)CC3)nc2)ccc2[nH]ccc12,6.6020599913279625
291,CHEMBL368416,250.0,nM,CN(C)CCCn1nc(C2=C(c3cn(-c4cccnc4)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.6020599913279625
292,CHEMBL432130,250.0,nM,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1.CS(=O)(=O)O,6.6020599913279625
293,CHEMBL4089665,254.0,nM,Cn1cc(C2=C(c3c(Cl)ccc4ccc(CN)cc34)C(=O)NC2=O)c2ccccc21,6.5951662833800615
294,CHEMBL2147541,254.0,nM,CNCCNc1nc(-c2ccncc2)cc2cnccc12,6.5951662833800615
295,CHEMBL593387,260.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCCCC2)ccc2[nH]ccc12,6.585026652029182
296,CHEMBL421790,270.0,nM,CN(C)C(COC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)Cc1ccc(O)cc1,6.568636235841012
297,CHEMBL592934,270.0,nM,CCS(=O)(=O)N1CCN(CC/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)CC1,6.568636235841012
298,CHEMBL494165,280.0,nM,COc1ccc(-c2cncc(C#N)c2Nc2cc3cc[nH]c3cc2C)cc1OC,6.552841968657781
299,CHEMBL4100747,284.0,nM,CC(=O)N(C)Cc1ccc2ccc(Cl)c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c2c1,6.546681659952963
300,CHEMBL596173,290.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC(NS(=O)(=O)C(C)C)CC2)ccc2[nH]ccc12,6.537602002101044
301,CHEMBL439996,290.0,nM,O=C(OCCCCc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1,6.537602002101044
302,CHEMBL4068028,292.0,nM,CN1CCN(Cc2ccc3ccc(Cl)c(C4=C(c5cn(C)c6ccccc56)C(=O)NC4=O)c3c2)CC1,6.534617148551582
303,CHEMBL2147548,294.0,nM,CC(C)(N)CNc1nc(-c2ccnc(N)c2)cc2cnccc12,6.531652669587842
304,CHEMBL1086419,300.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(CN3CCOCC3)c2)ccc2[nH]ccc12,6.522878745280337
305,CHEMBL54382,300.0,nM,CCN1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,6.522878745280337
306,CHEMBL567094,300.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(CN3CCCC3)o2)ccc2[nH]ccc12,6.522878745280337
307,CHEMBL293722,300.0,nM,CC(C)(C)C(=O)OCn1nnnc1-c1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CCC[C@H]2NC(=O)c2ccc(O)cc2)cc1O,6.522878745280337
